"","pid","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
"350","55b508f4fdf99b1c26c21c69","br",19,-2,2,254,6547,592632,"64e50c10068e51e8562a66d7",1,3,-28,3,5,0.0748031496062992
"351","55b508f4fdf99b1c26c21c69","br",27,-7,2,274,7032,599668,"64e50c10068e51e8562a66d7",1,-13,15,3,6,0.0985401459854015
"352","55b508f4fdf99b1c26c21c69","br",25,22,2,259,2237,601910,"64e50c10068e51e8562a66d7",1,26,-29,3,7,0.0965250965250965
"353","55b508f4fdf99b1c26c21c69","br",25,-7,2,273,6875,608798,"64e50c10068e51e8562a66d7",1,2,-16,3,8,0.0915750915750916
"354","55b508f4fdf99b1c26c21c69","br",27,21,2,271,5781,614582,"64e50c10068e51e8562a66d7",1,14,6,3,9,0.0996309963099631
"355","55b508f4fdf99b1c26c21c69","br",27,11,2,299,6030,620614,"64e50c10068e51e8562a66d7",1,12,-1,3,10,0.0903010033444816
"356","55b508f4fdf99b1c26c21c69","br",23,25,2,222,5175,625795,"64e50c10068e51e8562a66d7",1,-12,3,3,11,0.103603603603604
"357","55b508f4fdf99b1c26c21c69","br",23,-18,2,244,8000,633812,"64e50c10068e51e8562a66d7",1,-27,14,3,12,0.0942622950819672
"358","55b508f4fdf99b1c26c21c69","br",24,16,2,277,5749,639564,"64e50c10068e51e8562a66d7",1,25,-4,3,13,0.0866425992779783
"359","55b508f4fdf99b1c26c21c69","br",24,6,2,255,5496,645064,"64e50c10068e51e8562a66d7",1,-12,6,3,14,0.0941176470588235
"360","55b508f4fdf99b1c26c21c69","br",25,-29,2,277,7095,652164,"64e50c10068e51e8562a66d7",1,11,16,3,15,0.0902527075812274
"361","55b508f4fdf99b1c26c21c69","zol",0.9,-0.3,1,NA,8000,685295,"64e50c10068e51e8562a66d7",1,16,-5,3,1,0.9
"362","55b508f4fdf99b1c26c21c69","zol",0.66,0.44,1,NA,5813,691116,"64e50c10068e51e8562a66d7",1,4,4,3,2,0.66
"363","55b508f4fdf99b1c26c21c69","zol",1.33,-0.03,1,NA,7339,698475,"64e50c10068e51e8562a66d7",1,-4,-15,3,3,1.33
"364","55b508f4fdf99b1c26c21c69","zol",0.77,-0.57,1,NA,3810,702309,"64e50c10068e51e8562a66d7",1,4,29,3,4,0.77
"365","55b508f4fdf99b1c26c21c69","zol",1.56,0.14,1,NA,4286,706607,"64e50c10068e51e8562a66d7",1,24,-17,3,5,1.56
"366","55b508f4fdf99b1c26c21c69","zol",0.94,-0.64,1,NA,5377,712007,"64e50c10068e51e8562a66d7",1,29,-3,3,6,0.94
"367","55b508f4fdf99b1c26c21c69","zol",1.21,-0.21,1,NA,4614,716638,"64e50c10068e51e8562a66d7",1,6,18,3,7,1.21
"368","55b508f4fdf99b1c26c21c69","zol",0.88,-0.08,1,NA,5666,722333,"64e50c10068e51e8562a66d7",1,-9,9,3,8,0.88
"369","55b508f4fdf99b1c26c21c69","zol",1.23,-0.73,1,NA,3644,725997,"64e50c10068e51e8562a66d7",1,-28,27,3,9,1.23
"370","55b508f4fdf99b1c26c21c69","zol",0.8,-0.6,1,NA,5999,732024,"64e50c10068e51e8562a66d7",1,20,-15,3,10,0.8
"371","55b508f4fdf99b1c26c21c69","zol",0.27,-0.57,1,NA,6341,738390,"64e50c10068e51e8562a66d7",1,1,7,3,11,0.27
"372","55b508f4fdf99b1c26c21c69","zol",0.81,0.49,1,NA,5666,744082,"64e50c10068e51e8562a66d7",1,-22,30,3,12,0.81
"373","55b508f4fdf99b1c26c21c69","zol",1.09,0.41,1,NA,5565,749662,"64e50c10068e51e8562a66d7",1,16,20,3,13,1.09
"374","55b508f4fdf99b1c26c21c69","zol",1.34,0.46,1,NA,5146,754812,"64e50c10068e51e8562a66d7",1,24,-18,3,14,1.34
"375","55b508f4fdf99b1c26c21c69","zol",1.22,0.58,1,NA,3432,758249,"64e50c10068e51e8562a66d7",1,-24,-20,3,15,1.22
"376","55b508f4fdf99b1c26c21c69","pog",196,214,1,165,4085,782242,"64e50c10068e51e8562a66d7",2,0,0,3,1,31
"377","55b508f4fdf99b1c26c21c69","pog",166,102,1,139,6113,788358,"64e50c10068e51e8562a66d7",2,0,0,3,2,27
"378","55b508f4fdf99b1c26c21c69","pog",201,135,1,173,4414,792777,"64e50c10068e51e8562a66d7",2,0,0,3,3,28
"379","55b508f4fdf99b1c26c21c69","pog",152,186,1,125,6207,798991,"64e50c10068e51e8562a66d7",2,0,0,3,4,27
"380","55b508f4fdf99b1c26c21c69","pog",151,189,1,130,4513,803508,"64e50c10068e51e8562a66d7",2,0,0,3,5,21
"381","55b508f4fdf99b1c26c21c69","pog",187,133,1,159,6596,810111,"64e50c10068e51e8562a66d7",2,0,0,3,6,28
"382","55b508f4fdf99b1c26c21c69","pog",157,165,1,131,4985,815102,"64e50c10068e51e8562a66d7",2,0,0,3,7,26
"383","55b508f4fdf99b1c26c21c69","pog",166,216,1,142,5667,820776,"64e50c10068e51e8562a66d7",2,0,0,3,8,24
"384","55b508f4fdf99b1c26c21c69","pog",181,119,1,148,5076,825857,"64e50c10068e51e8562a66d7",2,0,0,3,9,33
"385","55b508f4fdf99b1c26c21c69","pog",211,201,1,182,6066,831927,"64e50c10068e51e8562a66d7",2,0,0,3,10,29
"386","55b508f4fdf99b1c26c21c69","pog",200,158,1,173,5609,837540,"64e50c10068e51e8562a66d7",2,0,0,3,11,27
"387","55b508f4fdf99b1c26c21c69","pog",194,146,1,162,5895,843441,"64e50c10068e51e8562a66d7",2,0,0,3,12,32
"388","55b508f4fdf99b1c26c21c69","pog",182,110,1,155,6386,849831,"64e50c10068e51e8562a66d7",2,0,0,3,13,27
"389","55b508f4fdf99b1c26c21c69","pog",213,171,1,189,7419,857289,"64e50c10068e51e8562a66d7",2,0,0,3,14,24
"390","55b508f4fdf99b1c26c21c69","pog",180,130,1,150,4518,861811,"64e50c10068e51e8562a66d7",2,0,0,3,15,30
"391","55b508f4fdf99b1c26c21c69","pz",36,23,2,43,4161,897869,"64e50c10068e51e8562a66d7",2,NA,NA,3,1,0.162790697674419
"392","55b508f4fdf99b1c26c21c69","pz",19,22,2,23,4777,902654,"64e50c10068e51e8562a66d7",2,NA,NA,3,2,0.173913043478261
"393","55b508f4fdf99b1c26c21c69","pz",35,55,2,41,6101,908759,"64e50c10068e51e8562a66d7",2,NA,NA,3,3,0.146341463414634
"394","55b508f4fdf99b1c26c21c69","pz",35,35,2,46,1133,909904,"64e50c10068e51e8562a66d7",2,NA,NA,3,4,0.239130434782609
"395","55b508f4fdf99b1c26c21c69","pz",19,50,2,22,6148,916056,"64e50c10068e51e8562a66d7",2,NA,NA,3,5,0.136363636363636
"396","55b508f4fdf99b1c26c21c69","pz",37,31,2,46,3893,919953,"64e50c10068e51e8562a66d7",2,NA,NA,3,6,0.195652173913043
"397","55b508f4fdf99b1c26c21c69","pz",31,29,2,36,2562,922519,"64e50c10068e51e8562a66d7",2,NA,NA,3,7,0.138888888888889
"398","55b508f4fdf99b1c26c21c69","pz",45,20,2,52,4298,926823,"64e50c10068e51e8562a66d7",2,NA,NA,3,8,0.134615384615385
"399","55b508f4fdf99b1c26c21c69","pz",33,39,2,38,3539,930365,"64e50c10068e51e8562a66d7",2,NA,NA,3,9,0.131578947368421
"400","55b508f4fdf99b1c26c21c69","pz",21,42,2,24,4531,934903,"64e50c10068e51e8562a66d7",2,NA,NA,3,10,0.125
"401","55b508f4fdf99b1c26c21c69","pz",24,46,2,31,5916,940821,"64e50c10068e51e8562a66d7",2,NA,NA,3,11,0.225806451612903
"402","55b508f4fdf99b1c26c21c69","pz",32,37,2,36,5456,946291,"64e50c10068e51e8562a66d7",2,NA,NA,3,12,0.111111111111111
"403","55b508f4fdf99b1c26c21c69","pz",18,45,2,21,4625,950919,"64e50c10068e51e8562a66d7",2,NA,NA,3,13,0.142857142857143
"404","55b508f4fdf99b1c26c21c69","pz",17,52,2,20,4781,955703,"64e50c10068e51e8562a66d7",2,NA,NA,3,14,0.15
"405","55b508f4fdf99b1c26c21c69","pz",45,56,2,54,5871,961577,"64e50c10068e51e8562a66d7",2,NA,NA,3,15,0.166666666666667
"406","55b508f4fdf99b1c26c21c69","eb",59,42,2,49,6245,994837,"64e50c10068e51e8562a66d7",2,0,0,3,1,0.204081632653061
"407","55b508f4fdf99b1c26c21c69","eb",38,29,2,28,5625,1000468,"64e50c10068e51e8562a66d7",2,0,0,3,2,0.357142857142857
"408","55b508f4fdf99b1c26c21c69","eb",51,37,2,42,5133,1005605,"64e50c10068e51e8562a66d7",2,0,0,3,3,0.214285714285714
"409","55b508f4fdf99b1c26c21c69","eb",50,31,2,42,5931,1011555,"64e50c10068e51e8562a66d7",2,0,0,3,4,0.19047619047619
"410","55b508f4fdf99b1c26c21c69","eb",45,37,2,32,3733,1015306,"64e50c10068e51e8562a66d7",2,0,0,3,5,0.40625
"411","55b508f4fdf99b1c26c21c69","eb",51,43,2,43,6198,1021517,"64e50c10068e51e8562a66d7",2,0,0,3,6,0.186046511627907
"412","55b508f4fdf99b1c26c21c69","eb",56,44,2,46,3231,1024751,"64e50c10068e51e8562a66d7",2,0,0,3,7,0.217391304347826
"413","55b508f4fdf99b1c26c21c69","eb",56,46,2,48,6077,1030832,"64e50c10068e51e8562a66d7",2,0,0,3,8,0.166666666666667
"414","55b508f4fdf99b1c26c21c69","eb",51,54,2,42,3977,1034818,"64e50c10068e51e8562a66d7",2,0,0,3,9,0.214285714285714
"415","55b508f4fdf99b1c26c21c69","eb",41,52,2,32,4246,1039068,"64e50c10068e51e8562a66d7",2,0,0,3,10,0.28125
"416","55b508f4fdf99b1c26c21c69","eb",62,41,2,53,4380,1043454,"64e50c10068e51e8562a66d7",2,0,0,3,11,0.169811320754717
"417","55b508f4fdf99b1c26c21c69","eb",24,35,2,24,4442,1047900,"64e50c10068e51e8562a66d7",2,0,0,3,12,0
"418","55b508f4fdf99b1c26c21c69","eb",44,30,2,37,3930,1051833,"64e50c10068e51e8562a66d7",2,0,0,3,13,0.189189189189189
"419","55b508f4fdf99b1c26c21c69","eb",37,29,2,31,4905,1056741,"64e50c10068e51e8562a66d7",2,0,0,3,14,0.193548387096774
"420","55b508f4fdf99b1c26c21c69","eb",29,50,2,25,5547,1062301,"64e50c10068e51e8562a66d7",2,0,0,3,15,0.16
"421","55b508f4fdf99b1c26c21c69","zol",-0.32,-0.38,2,NA,6490,1096228,"64e50c10068e51e8562a66d7",2,21,-14,3,1,0.32
"422","55b508f4fdf99b1c26c21c69","zol",-1.4,0.1,2,NA,3738,1099976,"64e50c10068e51e8562a66d7",2,-28,-10,3,2,1.4
"423","55b508f4fdf99b1c26c21c69","zol",-1.53,0.13,2,NA,5083,1105083,"64e50c10068e51e8562a66d7",2,-23,25,3,3,1.53
"424","55b508f4fdf99b1c26c21c69","zol",-1.64,0.74,2,NA,5233,1110320,"64e50c10068e51e8562a66d7",2,22,28,3,4,1.64
"425","55b508f4fdf99b1c26c21c69","zol",-0.59,0.59,2,NA,5747,1116083,"64e50c10068e51e8562a66d7",2,-4,-7,3,5,0.59
"426","55b508f4fdf99b1c26c21c69","zol",-1.09,-0.51,2,NA,5995,1122083,"64e50c10068e51e8562a66d7",2,29,-11,3,6,1.09
"427","55b508f4fdf99b1c26c21c69","zol",-0.6,-0.2,2,NA,5065,1127201,"64e50c10068e51e8562a66d7",2,-12,20,3,7,0.6
"428","55b508f4fdf99b1c26c21c69","zol",-0.38,-0.62,2,NA,2841,1130108,"64e50c10068e51e8562a66d7",2,30,0,3,8,0.38
"429","55b508f4fdf99b1c26c21c69","zol",-0.99,0.19,2,NA,3243,1133365,"64e50c10068e51e8562a66d7",2,3,-5,3,9,0.99
"430","55b508f4fdf99b1c26c21c69","zol",-0.91,-0.49,2,NA,5487,1138882,"64e50c10068e51e8562a66d7",2,12,24,3,10,0.91
"431","55b508f4fdf99b1c26c21c69","zol",-1.26,0.56,2,NA,4884,1143771,"64e50c10068e51e8562a66d7",2,27,7,3,11,1.26
"432","55b508f4fdf99b1c26c21c69","zol",-0.73,0.73,2,NA,5167,1148965,"64e50c10068e51e8562a66d7",2,-12,-6,3,12,0.73
"433","55b508f4fdf99b1c26c21c69","zol",-1.27,0.07,2,NA,4945,1153915,"64e50c10068e51e8562a66d7",2,3,-22,3,13,1.27
"434","55b508f4fdf99b1c26c21c69","zol",-1.16,-0.74,2,NA,4747,1158665,"64e50c10068e51e8562a66d7",2,12,-25,3,14,1.16
"435","55b508f4fdf99b1c26c21c69","zol",-1.12,0.42,2,NA,3912,1162581,"64e50c10068e51e8562a66d7",2,15,-23,3,15,1.12
"436","55b508f4fdf99b1c26c21c69","br",-15,-9,1,287,3886,1182316,"64e50c10068e51e8562a66d7",2,-20,-19,3,1,0.0522648083623693
"437","55b508f4fdf99b1c26c21c69","br",-8,15,1,235,4445,1186778,"64e50c10068e51e8562a66d7",2,18,-22,3,2,0.0340425531914894
"438","55b508f4fdf99b1c26c21c69","br",-15,27,1,299,7262,1194045,"64e50c10068e51e8562a66d7",2,-18,23,3,3,0.0501672240802676
"439","55b508f4fdf99b1c26c21c69","br",-16,30,1,229,6880,1200927,"64e50c10068e51e8562a66d7",2,-24,-1,3,4,0.0698689956331878
"440","55b508f4fdf99b1c26c21c69","br",-15,30,1,296,6328,1207260,"64e50c10068e51e8562a66d7",2,-3,-28,3,5,0.0506756756756757
"441","55b508f4fdf99b1c26c21c69","br",-15,10,1,268,3504,1210772,"64e50c10068e51e8562a66d7",2,-13,-6,3,6,0.0559701492537313
"442","55b508f4fdf99b1c26c21c69","br",-15,9,1,215,4477,1215260,"64e50c10068e51e8562a66d7",2,8,5,3,7,0.0697674418604651
"443","55b508f4fdf99b1c26c21c69","br",-22,-12,1,226,3994,1219257,"64e50c10068e51e8562a66d7",2,-27,-18,3,8,0.0973451327433628
"444","55b508f4fdf99b1c26c21c69","br",-15,30,1,214,6611,1225892,"64e50c10068e51e8562a66d7",2,-18,-5,3,9,0.0700934579439252
"445","55b508f4fdf99b1c26c21c69","br",-15,25,1,290,6443,1232344,"64e50c10068e51e8562a66d7",2,10,-30,3,10,0.0517241379310345
"446","55b508f4fdf99b1c26c21c69","br",-18,20,1,273,8000,1240359,"64e50c10068e51e8562a66d7",2,1,-21,3,11,0.0659340659340659
"448","55b508f4fdf99b1c26c21c69","br",-16,8,1,263,4399,1244831,"64e50c10068e51e8562a66d7",2,-29,-8,3,13,0.0608365019011407
"449","55b508f4fdf99b1c26c21c69","br",-14,10,1,273,4770,1249616,"64e50c10068e51e8562a66d7",2,7,17,3,14,0.0512820512820513
"450","55b508f4fdf99b1c26c21c69","br",-17,-11,1,227,4887,1254515,"64e50c10068e51e8562a66d7",2,18,-20,3,15,0.0748898678414097
"451","560379c9e372c00011bd4a90","pz",21,45,2,33,8000,356241,"64de66644aa88cd792d1eef0",1,NA,NA,4,1,0.363636363636364
"452","560379c9e372c00011bd4a90","pz",19,44,2,29,8000,364243,"64de66644aa88cd792d1eef0",1,NA,NA,4,2,0.344827586206897
"453","560379c9e372c00011bd4a90","pz",22,24,2,35,8000,372246,"64de66644aa88cd792d1eef0",1,NA,NA,4,3,0.371428571428571
"454","560379c9e372c00011bd4a90","pz",24,32,2,45,4695,376949,"64de66644aa88cd792d1eef0",1,NA,NA,4,4,0.466666666666667
"455","560379c9e372c00011bd4a90","pz",24,36,2,54,8000,384953,"64de66644aa88cd792d1eef0",1,NA,NA,4,5,0.555555555555556
"456","560379c9e372c00011bd4a90","pz",22,33,2,30,8000,392967,"64de66644aa88cd792d1eef0",1,NA,NA,4,6,0.266666666666667
"457","560379c9e372c00011bd4a90","pz",27,43,2,59,8000,400981,"64de66644aa88cd792d1eef0",1,NA,NA,4,7,0.542372881355932
"458","560379c9e372c00011bd4a90","pz",27,44,2,58,8000,408994,"64de66644aa88cd792d1eef0",1,NA,NA,4,8,0.53448275862069
"459","560379c9e372c00011bd4a90","pz",24,53,2,50,8000,416999,"64de66644aa88cd792d1eef0",1,NA,NA,4,9,0.52
"460","560379c9e372c00011bd4a90","pz",32,56,2,54,8000,425001,"64de66644aa88cd792d1eef0",1,NA,NA,4,10,0.407407407407407
"461","560379c9e372c00011bd4a90","pz",29,24,2,46,8000,433003,"64de66644aa88cd792d1eef0",1,NA,NA,4,11,0.369565217391304
"462","560379c9e372c00011bd4a90","pz",25,35,2,37,8000,441005,"64de66644aa88cd792d1eef0",1,NA,NA,4,12,0.324324324324324
"463","560379c9e372c00011bd4a90","pz",26,51,2,41,8000,449008,"64de66644aa88cd792d1eef0",1,NA,NA,4,13,0.365853658536585
"464","560379c9e372c00011bd4a90","pz",26,55,2,56,8000,457011,"64de66644aa88cd792d1eef0",1,NA,NA,4,14,0.535714285714286
"465","560379c9e372c00011bd4a90","pz",14,33,2,24,8000,465014,"64de66644aa88cd792d1eef0",1,NA,NA,4,15,0.416666666666667
"466","560379c9e372c00011bd4a90","eb",39,51,2,34,8000,544935,"64de66644aa88cd792d1eef0",1,0,0,4,1,0.147058823529412
"467","560379c9e372c00011bd4a90","eb",37,36,2,34,8000,552939,"64de66644aa88cd792d1eef0",1,0,0,4,2,0.0882352941176471
"468","560379c9e372c00011bd4a90","eb",45,33,2,46,8000,560943,"64de66644aa88cd792d1eef0",1,0,0,4,3,-0.0217391304347826
"469","560379c9e372c00011bd4a90","eb",27,36,2,24,8000,568946,"64de66644aa88cd792d1eef0",1,0,0,4,4,0.125
"470","560379c9e372c00011bd4a90","eb",33,28,2,33,8000,576954,"64de66644aa88cd792d1eef0",1,0,0,4,5,0
"471","560379c9e372c00011bd4a90","eb",31,24,2,29,8000,584958,"64de66644aa88cd792d1eef0",1,0,0,4,6,0.0689655172413793
"472","560379c9e372c00011bd4a90","eb",27,50,2,27,8000,592978,"64de66644aa88cd792d1eef0",1,0,0,4,7,0
"473","560379c9e372c00011bd4a90","eb",40,25,2,39,8000,600980,"64de66644aa88cd792d1eef0",1,0,0,4,8,0.0256410256410256
"474","560379c9e372c00011bd4a90","eb",37,29,2,34,8000,608983,"64de66644aa88cd792d1eef0",1,0,0,4,9,0.0882352941176471
"475","560379c9e372c00011bd4a90","eb",41,34,2,39,8000,616987,"64de66644aa88cd792d1eef0",1,0,0,4,10,0.0512820512820513
"476","560379c9e372c00011bd4a90","eb",54,32,2,52,8000,624989,"64de66644aa88cd792d1eef0",1,0,0,4,11,0.0384615384615385
"477","560379c9e372c00011bd4a90","eb",28,53,2,29,8000,632991,"64de66644aa88cd792d1eef0",1,0,0,4,12,-0.0344827586206897
"478","560379c9e372c00011bd4a90","eb",28,26,2,29,8000,640996,"64de66644aa88cd792d1eef0",1,0,0,4,13,-0.0344827586206897
"479","560379c9e372c00011bd4a90","eb",53,29,2,52,8000,648999,"64de66644aa88cd792d1eef0",1,0,0,4,14,0.0192307692307692
"480","560379c9e372c00011bd4a90","eb",58,26,2,54,8000,657002,"64de66644aa88cd792d1eef0",1,0,0,4,15,0.0740740740740741
"481","560379c9e372c00011bd4a90","pog",330,298,2,346,8000,723307,"64de66644aa88cd792d1eef0",1,0,0,4,1,16
"482","560379c9e372c00011bd4a90","pog",310,284,2,324,8000,731309,"64de66644aa88cd792d1eef0",1,0,0,4,2,14
"483","560379c9e372c00011bd4a90","pog",353,359,2,364,8000,739311,"64de66644aa88cd792d1eef0",1,0,0,4,3,11
"484","560379c9e372c00011bd4a90","pog",292,336,2,311,8000,747313,"64de66644aa88cd792d1eef0",1,0,0,4,4,19
"485","560379c9e372c00011bd4a90","pog",287,319,2,300,8000,755319,"64de66644aa88cd792d1eef0",1,0,0,4,5,13
"486","560379c9e372c00011bd4a90","pog",284,290,2,301,8000,763321,"64de66644aa88cd792d1eef0",1,0,0,4,6,17
"487","560379c9e372c00011bd4a90","pog",306,344,2,316,8000,771324,"64de66644aa88cd792d1eef0",1,0,0,4,7,10
"488","560379c9e372c00011bd4a90","pog",304,282,2,318,8000,779327,"64de66644aa88cd792d1eef0",1,0,0,4,8,14
"489","560379c9e372c00011bd4a90","pog",316,368,2,329,8000,787329,"64de66644aa88cd792d1eef0",1,0,0,4,9,13
"490","560379c9e372c00011bd4a90","pog",358,306,2,371,8000,795332,"64de66644aa88cd792d1eef0",1,0,0,4,10,13
"491","560379c9e372c00011bd4a90","pog",362,332,2,379,8000,803339,"64de66644aa88cd792d1eef0",1,0,0,4,11,17
"492","560379c9e372c00011bd4a90","pog",336,286,2,344,8000,811343,"64de66644aa88cd792d1eef0",1,0,0,4,12,8
"493","560379c9e372c00011bd4a90","pog",288,312,2,303,8000,819348,"64de66644aa88cd792d1eef0",1,0,0,4,13,15
"494","560379c9e372c00011bd4a90","pog",310,308,2,326,8000,827351,"64de66644aa88cd792d1eef0",1,0,0,4,14,16
"495","560379c9e372c00011bd4a90","pog",345,393,2,358,8000,835353,"64de66644aa88cd792d1eef0",1,0,0,4,15,13
"496","560379c9e372c00011bd4a90","zol",-1.51,0.41,2,NA,8000,888357,"64de66644aa88cd792d1eef0",1,-22,23,4,1,1.51
"497","560379c9e372c00011bd4a90","zol",-0.8,-0.4,2,NA,8000,896368,"64de66644aa88cd792d1eef0",1,12,-22,4,2,0.8
"498","560379c9e372c00011bd4a90","zol",-0.89,-0.21,2,NA,8000,904372,"64de66644aa88cd792d1eef0",1,-3,22,4,3,0.89
"499","560379c9e372c00011bd4a90","zol",-1.55,0.15,2,NA,8000,912379,"64de66644aa88cd792d1eef0",1,-1,-27,4,4,1.55
"500","560379c9e372c00011bd4a90","zol",-1.41,0.31,2,NA,5216,917601,"64de66644aa88cd792d1eef0",1,5,-14,4,5,1.41
"501","560379c9e372c00011bd4a90","zol",-1.32,0.02,2,NA,4596,922205,"64de66644aa88cd792d1eef0",1,8,-21,4,6,1.32
"502","560379c9e372c00011bd4a90","zol",-0.68,-0.22,2,NA,3900,926116,"64de66644aa88cd792d1eef0",1,-8,0,4,7,0.68
"503","560379c9e372c00011bd4a90","zol",-1.62,0.12,2,NA,2511,928630,"64de66644aa88cd792d1eef0",1,26,16,4,8,1.62
"504","560379c9e372c00011bd4a90","zol",-1.5,-0.3,2,NA,3038,931678,"64de66644aa88cd792d1eef0",1,-7,6,4,9,1.5
"505","560379c9e372c00011bd4a90","zol",-1.5,-0.1,2,NA,2654,934335,"64de66644aa88cd792d1eef0",1,15,-19,4,10,1.5
"506","560379c9e372c00011bd4a90","zol",-1.71,0.21,2,NA,2789,937129,"64de66644aa88cd792d1eef0",1,-26,-1,4,11,1.71
"507","560379c9e372c00011bd4a90","zol",-1.31,0.11,2,NA,3213,940344,"64de66644aa88cd792d1eef0",1,-4,-22,4,12,1.31
"508","560379c9e372c00011bd4a90","zol",-1.71,0.11,2,NA,3190,943540,"64de66644aa88cd792d1eef0",1,24,11,4,13,1.71
"509","560379c9e372c00011bd4a90","zol",-0.87,0.57,2,NA,8000,951549,"64de66644aa88cd792d1eef0",1,22,-27,4,14,0.87
"510","560379c9e372c00011bd4a90","zol",-0.97,0.37,2,NA,8000,959555,"64de66644aa88cd792d1eef0",1,8,5,4,15,0.97
"511","560379c9e372c00011bd4a90","br",18,-24,2,239,4278,997794,"64de66644aa88cd792d1eef0",1,-5,20,4,1,0.0753138075313808
"512","560379c9e372c00011bd4a90","br",15,6,2,202,3155,1000960,"64de66644aa88cd792d1eef0",1,-4,-30,4,2,0.0742574257425743
"513","560379c9e372c00011bd4a90","br",17,16,2,286,3940,1004921,"64de66644aa88cd792d1eef0",1,-24,24,4,3,0.0594405594405594
"514","560379c9e372c00011bd4a90","br",12,-9,2,234,3743,1008671,"64de66644aa88cd792d1eef0",1,11,-12,4,4,0.0512820512820513
"515","560379c9e372c00011bd4a90","br",16,-23,2,213,8000,1016675,"64de66644aa88cd792d1eef0",1,-18,-5,4,5,0.0751173708920188
"516","560379c9e372c00011bd4a90","br",16,-15,2,239,5487,1022166,"64de66644aa88cd792d1eef0",1,17,24,4,6,0.0669456066945607
"517","560379c9e372c00011bd4a90","br",18,25,2,291,4669,1026836,"64de66644aa88cd792d1eef0",1,-24,10,4,7,0.0618556701030928
"518","560379c9e372c00011bd4a90","br",19,4,2,294,3115,1029953,"64de66644aa88cd792d1eef0",1,24,-7,4,8,0.0646258503401361
"519","560379c9e372c00011bd4a90","br",15,-24,2,273,3239,1033212,"64de66644aa88cd792d1eef0",1,22,18,4,9,0.0549450549450549
"520","560379c9e372c00011bd4a90","br",17,-13,2,209,4566,1037782,"64de66644aa88cd792d1eef0",1,-23,-11,4,10,0.0813397129186603
"521","560379c9e372c00011bd4a90","br",20,-30,2,259,5860,1043644,"64de66644aa88cd792d1eef0",1,-17,24,4,11,0.0772200772200772
"522","560379c9e372c00011bd4a90","br",17,-23,2,235,3046,1046695,"64de66644aa88cd792d1eef0",1,-27,-14,4,12,0.0723404255319149
"523","560379c9e372c00011bd4a90","br",16,-18,2,257,5751,1052453,"64de66644aa88cd792d1eef0",1,0,-22,4,13,0.0622568093385214
"524","560379c9e372c00011bd4a90","br",17,23,2,261,3048,1055504,"64de66644aa88cd792d1eef0",1,25,16,4,14,0.0651340996168582
"525","560379c9e372c00011bd4a90","br",19,22,2,214,1826,1057332,"64de66644aa88cd792d1eef0",1,8,-1,4,15,0.088785046728972
"526","560379c9e372c00011bd4a90","eb",42,50,1,45,6702,1098517,"64de66644aa88cd792d1eef0",2,0,0,4,1,0.0666666666666667
"527","560379c9e372c00011bd4a90","eb",24,25,1,25,5834,1104356,"64de66644aa88cd792d1eef0",2,0,0,4,2,0.04
"528","560379c9e372c00011bd4a90","eb",46,40,1,50,4637,1108995,"64de66644aa88cd792d1eef0",2,0,0,4,3,0.08
"529","560379c9e372c00011bd4a90","eb",25,37,1,25,5040,1114036,"64de66644aa88cd792d1eef0",2,0,0,4,4,0
"530","560379c9e372c00011bd4a90","eb",44,28,1,52,4322,1118361,"64de66644aa88cd792d1eef0",2,0,0,4,5,0.153846153846154
"531","560379c9e372c00011bd4a90","eb",24,51,1,24,4381,1122749,"64de66644aa88cd792d1eef0",2,0,0,4,6,0
"532","560379c9e372c00011bd4a90","eb",35,45,1,41,4047,1126799,"64de66644aa88cd792d1eef0",2,0,0,4,7,0.146341463414634
"533","560379c9e372c00011bd4a90","eb",24,54,1,24,4098,1130900,"64de66644aa88cd792d1eef0",2,0,0,4,8,0
"534","560379c9e372c00011bd4a90","eb",45,35,1,46,3785,1134689,"64de66644aa88cd792d1eef0",2,0,0,4,9,0.0217391304347826
"535","560379c9e372c00011bd4a90","eb",26,42,1,28,2910,1137602,"64de66644aa88cd792d1eef0",2,0,0,4,10,0.0714285714285714
"536","560379c9e372c00011bd4a90","eb",26,39,1,28,2890,1140494,"64de66644aa88cd792d1eef0",2,0,0,4,11,0.0714285714285714
"537","560379c9e372c00011bd4a90","eb",42,54,1,48,3798,1144296,"64de66644aa88cd792d1eef0",2,0,0,4,12,0.125
"538","560379c9e372c00011bd4a90","eb",25,39,1,24,4761,1149061,"64de66644aa88cd792d1eef0",2,0,0,4,13,-0.0416666666666667
"539","560379c9e372c00011bd4a90","eb",37,43,1,37,6437,1155500,"64de66644aa88cd792d1eef0",2,0,0,4,14,0
"540","560379c9e372c00011bd4a90","eb",33,32,1,33,3174,1158681,"64de66644aa88cd792d1eef0",2,0,0,4,15,0
"541","560379c9e372c00011bd4a90","pog",137,215,1,132,8000,1208633,"64de66644aa88cd792d1eef0",2,0,0,4,1,5
"542","560379c9e372c00011bd4a90","pog",143,141,1,137,5435,1214073,"64de66644aa88cd792d1eef0",2,0,0,4,2,6
"543","560379c9e372c00011bd4a90","pog",133,105,1,124,8000,1222074,"64de66644aa88cd792d1eef0",2,0,0,4,3,9
